X1_Sector,X2_Capital_Inicial,X3_Antiguedad,X4_Digitalizacion,X5_Costos_Op,X6_Activos_Fijos,X7_Credito,X8_Competencia,X9_Capacidad,X10_Marketing,Y_Rentabilidad,X11_Ingresos_Totales
81_Servicios,386287.5188,5,0.883893486,20482.51752,271952.6331,1,4,89.23800711,542.0915715,18.64767022,25843.89303
46_Comercio,1403761.799,14,0.525706192,169553.4884,979234.1264,0,4,91.87047868,3468.30388,9.27869573,190717.9286
46_Comercio,500462.6302,1,0.520548845,173007.235,259641.4541,0,10,69.46011821,11896.87217,20.36996811,232203.9848
81_Servicios,309595.4646,19,0.55602584,50798.03947,174573.342,0,9,95.38998758,3097.546599,15.69168523,63926.77426
46_Comercio,724190.398,1,0.768626457,211973.4797,454908.1658,1,4,45.96950546,9140.826899,22.90180614,286795.7024
72_Restaurantes,807588.2607,10,0.196202538,106014.351,462479.773,1,10,93.71360616,6848.025241,22.40301827,145446.8636
46_Comercio,355485.0092,1,0.834606534,426898.0556,215487.1416,0,7,82.26814803,7246.174779,11.41038678,490062.2259
81_Servicios,218867.775,2,0.421601103,22677.80252,113723.96,0,1,57.88578323,519.2199709,19.249361,28726.73552
72_Restaurantes,955556.4738,10,0.512804893,122429.8873,647667.2186,0,2,76.91622631,4470.297259,22.35233798,163430.7863
81_Servicios,273596.9853,23,0.645830157,54906.2715,188635.1088,0,1,82.59306355,4513.944988,10.75273125,66579.31085
72_Restaurantes,2219936.512,6,0.399555178,62502.5483,1706118.18,0,9,71.91654462,5780.437944,17.69722355,82965.59265
46_Comercio,462825.4287,1,0.886464357,130918.165,354218.5341,1,7,79.76839939,7836.199962,21.06019588,175772.3705
81_Servicios,336006.2756,25,0.153687416,29569.04515,205637.6001,0,7,56.94048794,2433.246214,18.17702451,39111.62014
72_Restaurantes,2677903.626,8,0.261838668,167406.4675,1942226.737,0,8,97.23879214,11403.23369,10.5418963,199880.9429
46_Comercio,1271247.841,19,0.158441421,205203.3708,748584.5743,0,9,89.7413135,14114.39928,12.94233169,251922.4031
46_Comercio,307870.4706,19,0.175127972,143062.5799,218195.0457,0,1,97.10712777,6582.015466,19.28309616,185394.3701
72_Restaurantes,2064136.682,16,0.596706629,59880.74166,1065234.962,0,5,67.00997701,5023.494126,18.50420687,79641.21005
81_Servicios,201126.5048,7,0.626833073,26210.5505,130512.8447,0,2,47.72119329,1408.745629,15.25371059,32590.56688
72_Restaurantes,1108682.219,9,0.308181807,72238.76847,787798.8995,0,4,73.07396938,5029.658878,3.832896541,80348.08637
72_Restaurantes,1115539.004,24,0.754817371,110932.3267,561657.3679,0,9,43.77389906,6850.181789,16.89786951,141732.237
46_Comercio,951764.0113,23,0.4646932,118162.6719,630851.473,1,2,43.97385931,5401.051759,25.01136398,164776.5985
81_Servicios,183776.4606,25,0.764951821,51203.01557,128323.4101,0,9,60.66713371,3762.535486,9.401265799,60669.22628
72_Restaurantes,2531767.19,7,0.363925635,85856.15848,1935377.997,1,3,90.84520308,7210.361929,22.27932549,119744.8697
46_Comercio,680196.8924,3,0.717257151,308756.9883,425350.9926,0,9,98.13554696,14127.98284,24.40384113,427118.224
81_Servicios,146823.5935,13,0.567188365,42088.1778,110682.5962,0,5,42.08376536,2998.404767,6.0318717,47980.71791
72_Restaurantes,835170.3695,1,0.571151791,137595.1053,423975.9926,0,7,54.63816222,12842.12775,13.03652026,172988.976
81_Servicios,153980.8235,14,0.362261033,30435.28488,119044.941,1,2,57.04884478,1325.112881,6.170193632,33848.94309
46_Comercio,423494.4003,14,0.497239851,136285.4963,269072.6909,0,1,77.52703711,7941.391764,18.23585263,176393.8019
81_Servicios,204144.7623,2,0.182608202,26569.2474,113279.2629,0,2,77.47446163,1289.887272,21.68881668,35574.91216
81_Servicios,228656.1803,10,0.132867137,24002.67311,124810.2961,0,2,57.11655307,2020.558159,12.94604954,29893.22269
72_Restaurantes,1689731.313,21,0.258968452,92062.84579,1269785.89,0,6,73.70812028,6439.098387,8.085564667,107167.0014
81_Servicios,251094.4314,15,0.38887055,13574.11905,174090.6028,0,4,64.91195329,1096.378755,3.313331871,15173.23752
72_Restaurantes,666117.9689,5,0.492247387,180613.6831,523254.5981,0,7,76.87260141,12327.43571,7.989312333,209694.2471
46_Comercio,621898.9098,6,0.300638668,254546.7483,334544.0591,0,10,84.2174279,12006.65013,5.886446263,283225.3037
72_Restaurantes,776036.0015,12,0.403165337,108851.1954,400461.5973,0,8,45.77595283,5485.447605,10.26221011,127411.9221
72_Restaurantes,1635109.32,12,0.683491578,140819.1367,919111.8251,0,4,97.15640297,10284.06386,10.46958298,168773.0334
81_Servicios,125095.8397,10,0.425763664,42169.41056,91120.63593,1,7,74.55901417,2843.345477,16.76398832,54078.46331
81_Servicios,601389.4779,2,0.779242753,10291.87274,475532.3785,0,1,44.1858978,926.8325683,11.747359,12712.03353
46_Comercio,828334.1522,25,0.310805723,409842.3106,468861.828,0,7,98.07684413,29552.76427,13.63488496,508764.5337
46_Comercio,929096.7687,16,0.530217993,378165.7814,540363.5325,0,7,46.49526979,37340.10701,15.31776422,490664.7593
46_Comercio,592723.4374,10,0.616255667,283210.6947,410472.3679,0,1,94.75159015,11387.99334,8.131047301,320672.7402
72_Restaurantes,1371078.172,17,0.109397516,270844.1084,1003754.772,1,4,45.52917404,11103.05102,11.73856081,319445.4589
46_Comercio,466241.0065,15,0.443457074,154607.1019,322147.9788,0,10,74.98050962,2765.694798,27.51930248,217123.7337
72_Restaurantes,955715.5666,12,0.39864614,117464.131,706865.3604,0,5,47.38068843,7558.364701,7.087013851,134558.6886
81_Servicios,285685.7765,7,0.55610965,71484.5188,194261.5055,1,7,63.9775603,1252.065345,15.46134607,86039.43967
81_Servicios,215276.1439,19,0.502190729,41962.82629,110641.958,1,3,90.98209681,2271.137228,12.31536712,50446.65417
46_Comercio,831210.2016,24,0.484784197,154607.2283,457468.5276,0,10,51.88645987,14980.85362,21.76039789,216754.7857
72_Restaurantes,943798.6018,24,0.885442258,118366.8295,542204.1761,0,5,94.3170928,2946.312119,9.988046971,134774.48
46_Comercio,455482.679,1,0.785862259,247085.8172,362908.4019,0,2,83.09724929,4665.182504,11.77705893,285357.7501
46_Comercio,1065003.412,2,0.770839366,645281.2728,668040.7249,0,10,49.56664937,44438.61729,5.11868082,726929.069
81_Servicios,104257.6056,9,0.33185499,30916.29397,65173.81753,0,5,68.13324203,804.8656586,16.20755903,37856.82725
72_Restaurantes,1023294.078,23,0.252202305,91048.34256,701576.6939,0,6,53.21186423,5407.953926,7.795385259,104611.1377
46_Comercio,591461.6778,20,0.717807332,154482.4546,361234.3108,1,4,64.48671712,6104.263015,19.90300056,200490.3039
46_Comercio,499791.2073,19,0.163303432,328310.285,347408.3271,0,10,63.40465879,15064.02102,15.13183432,404597.299
81_Servicios,200281.4434,5,0.317038024,13672.44396,156835.2951,0,3,68.929479,1481.000051,20.06641875,18957.54422
46_Comercio,619471.5739,14,0.64687394,82503.24517,454201.4819,0,3,42.74604719,2004.422168,25.1320703,112875.6567
46_Comercio,1209377.226,13,0.608975063,250027.2093,869270.9389,0,10,55.73335875,6521.136275,27.97841607,356210.363
46_Comercio,872818.3569,3,0.157058392,258365.254,497851.7162,0,9,50.91216595,5708.71911,11.10678307,297068.7554
46_Comercio,374315.2025,20,0.239688734,195451.1252,247995.2012,0,5,52.9197643,12972.59393,11.51681627,235551.7855
72_Restaurantes,1555155.593,23,0.243828718,85090.81897,981036.1865,0,3,77.93321968,3295.159038,18.03285174,107830.9785
72_Restaurantes,2298298.715,11,0.119645726,136754.9034,1679306.525,1,1,79.12403892,8445.494984,5.663179945,153916.9948
72_Restaurantes,1655314.349,12,0.732913496,149639.452,949872.0945,0,9,41.99557437,5967.360718,23.6614699,203837.8424
81_Servicios,255641.8339,23,0.856228282,20824.83894,134545.1591,0,5,86.57806553,914.7101845,26.69910983,29657.96059
46_Comercio,627766.7781,10,0.353397747,87906.20792,355134.2642,0,10,64.99065268,8083.106844,21.5622471,122376.4211
46_Comercio,457366.4493,3,0.540913069,224789.7983,316055.1982,1,5,99.03388218,21685.48931,16.53636345,295308.5893
81_Servicios,106751.4502,17,0.616474502,30421.21873,67926.80909,1,3,83.37308465,353.3147871,11.18439713,34649.91795
72_Restaurantes,970039.1265,22,0.808930642,302594.8724,633406.3307,0,3,43.0913534,10788.9384,12.17071807,356810.1707
81_Servicios,252306.0279,20,0.562839906,34273.99878,166493.512,0,2,85.06539963,2698.439212,9.643810741,40918.54504
72_Restaurantes,1431286.762,7,0.397523748,239333.635,1102015.812,0,2,48.34672103,7695.369577,10.49400982,275991.589
81_Servicios,162291.3534,12,0.413500719,13334.15255,97603.83123,1,10,79.59633553,627.6982787,17.51178413,16925.87321
81_Servicios,188006.2227,10,0.359878204,25636.74224,110294.5457,0,5,88.91725565,2729.816264,20.66194266,35754.03716
81_Servicios,210710.5318,23,0.257817882,17790.63508,106561.9701,1,5,71.56390205,897.5261271,13.34897426,21567.1552
81_Servicios,324149.3505,4,0.823706991,78720.12689,243256.4657,1,6,97.36954165,1387.363549,11.37086311,90385.05084
46_Comercio,445719.2462,11,0.791995178,176254.0429,258424.2674,0,7,43.58491632,12344.46639,10.69260702,211179.0558
72_Restaurantes,595811.2507,2,0.115540403,83162.26431,311745.3642,0,7,73.52151787,5479.191516,19.51846998,110138.8801
72_Restaurantes,1378569.874,20,0.570151187,43073.52117,817244.3317,0,4,83.51203125,2218.602098,23.4569256,59172.07223
81_Servicios,309821.6807,5,0.598649912,18830.95622,202922.2619,1,6,83.73967981,497.5612192,16.67075421,23195.35867
81_Servicios,348323.6858,4,0.633375008,39876.72716,254199.7073,1,9,92.20598332,1888.87081,25.2495961,55873.40775
81_Servicios,484824.4048,18,0.848267768,25172.29534,315033.5868,1,1,79.73634649,2131.542672,10.0741317,30362.60703
81_Servicios,362648.6133,19,0.797562596,42670.82955,254877.1574,0,5,78.138574,3307.143091,4.591713427,48190.75396
72_Restaurantes,819570.1939,1,0.357742122,164372.3621,613547.8388,1,8,46.63967205,3207.886703,13.85127843,194524.3594
72_Restaurantes,1410497.357,20,0.702409757,189768.6452,1107304.302,0,3,83.56939311,4856.989993,17.65332981,236349.1259
46_Comercio,444278.1055,8,0.641599684,242103.1705,318814.0483,0,4,91.05541452,11318.28281,7.856857488,275030.1829
46_Comercio,1061176.034,5,0.212887719,178249.9356,836338.5721,1,10,95.69065962,3539.868203,25.65139516,244510.0405
46_Comercio,468125.9259,4,0.164759762,333442.7284,333425.2707,1,8,41.53045588,12528.84338,13.85106123,401597.021
72_Restaurantes,910754.6737,21,0.157255768,309213.1768,493701.9659,0,10,41.25817299,14514.39841,13.66406228,374962.7139
46_Comercio,412211.419,17,0.354036526,345674.0133,280167.9826,0,6,48.2611679,33209.80457,14.77157801,444551.0183
46_Comercio,522741.5078,3,0.310057897,222494.5472,316889.9157,0,6,81.51671415,6862.693577,11.1027355,258002.5855
46_Comercio,719519.2635,23,0.212622672,418461.3978,406249.985,0,10,95.06307163,17588.36969,19.7020603,543039.7954
46_Comercio,510183.0331,11,0.822894296,344469.4881,296307.8213,1,9,70.18948921,18300.05255,18.51462983,445195.9167
81_Servicios,314441.4425,2,0.29223562,11197.34559,218825.9327,1,2,89.37652188,329.3273232,23.78677422,15124.24228
81_Servicios,210598.3799,13,0.336112032,29255.22948,159687.0426,0,9,78.45403229,815.5112296,20.00906688,37592.6865
72_Restaurantes,1291987.509,24,0.362579347,166217.7151,896997.3417,0,7,54.53291081,4049.45677,8.176945979,185429.6545
72_Restaurantes,2317393.364,4,0.266858209,90198.90867,1731938.612,0,3,84.43318019,7332.355481,6.866730724,104722.2597
72_Restaurantes,1467254.979,25,0.560181778,174408.4923,826544.8393,0,1,52.70153008,2892.228391,22.46157468,228661.7505
72_Restaurantes,1816711.439,2,0.55849511,117907.0191,1054727.711,1,5,48.85508104,8485.76075,18.20473966,154523.3542
81_Servicios,164377.8937,6,0.647929021,23017.59432,109900.0035,0,10,77.00778755,358.4661382,17.61728854,28374.95883
81_Servicios,315850.3714,2,0.129158837,39097.79568,162044.812,0,4,94.32506175,3695.136223,9.052694387,47052.44605
46_Comercio,529849.9558,15,0.751440787,186526.2518,379682.4676,1,7,40.74750471,16477.18593,21.74905294,259426.1735
72_Restaurantes,2180264.962,17,0.360903646,61127.86264,1605137.579,0,8,72.00992876,1383.216639,14.50925047,73120.2845
46_Comercio,565626.2815,22,0.368263206,287192.7014,320285.7256,0,4,60.12980322,6356.445532,25.11257125,391987.2157
72_Restaurantes,1727279.096,23,0.19808147,90463.94036,1341267.583,1,7,73.72770802,3040.235465,25.44225097,125411.7473
72_Restaurantes,1798419.095,10,0.129018434,104622.5749,1152156.104,0,6,62.16572012,2922.058799,16.05100882,128107.1186
72_Restaurantes,645040.9507,15,0.348167597,122966.1893,514089.9132,0,7,53.80406496,11492.45005,16.35260724,160744.5671
81_Servicios,443647.8667,7,0.231251998,23441.55969,311350.5787,0,4,90.18626135,1194.052325,12.02023006,28001.45082
81_Servicios,454863.8488,13,0.774709923,31489.57456,258360.0948,0,5,99.04137959,1511.633572,10.75380326,36977.71931
81_Servicios,225325.1465,25,0.535381807,45389.03757,149645.3715,0,1,77.87401517,3862.603987,10.24594376,54874.00082
46_Comercio,882252.1424,11,0.438740185,272354.1684,502082.5771,1,10,95.53687504,16919.49453,4.837994535,303980.2088
46_Comercio,655644.4256,17,0.718195316,187316.9704,327861.8265,0,6,75.30546098,8311.187002,15.10596618,230438.0515
72_Restaurantes,644737.9993,10,0.183377977,249706.5967,427240.4074,0,9,58.89259469,13102.93163,8.585179507,287491.1605
72_Restaurantes,968406.6644,3,0.599268796,112751.7253,770043.4139,1,1,65.37019809,4366.244131,23.05706283,152214.0612
81_Servicios,445502.2465,17,0.842125314,38073.56834,352903.1227,0,2,79.57755151,2526.894857,4.611053533,42563.06909
72_Restaurantes,1431202.098,12,0.620340663,158440.5309,794328.477,0,3,50.32451618,7025.059116,19.68270901,206014.9041
72_Restaurantes,967074.5603,5,0.605269586,68425.98832,688946.0743,1,8,71.43525812,6698.590259,10.45243608,83893.49223
46_Comercio,545867.2157,3,0.655104551,224558.7486,430254.5326,0,6,88.42471485,13919.89947,11.662535,269963.2008
46_Comercio,593633.7847,7,0.305450785,170709.7576,341429.3384,0,2,76.50066674,13980.95894,4.718119084,193836.1363
81_Servicios,169191.9129,11,0.844682439,7712.906523,87128.58123,0,9,68.35600233,608.468768,19.77614902,10372.69489
46_Comercio,1664835.083,25,0.448678688,164774.4751,949369.2459,1,8,73.20173534,7254.665235,23.29817628,224282.9857
46_Comercio,527510.0866,22,0.227512213,106552.9961,330794.4936,0,4,79.41893176,1477.264555,23.59453073,141390.743
81_Servicios,161884.2308,8,0.769873466,47298.61455,126853.3722,0,8,90.21644882,3995.535967,17.68035649,62310.94831
72_Restaurantes,646557.3089,9,0.481092307,101018.1625,403686.8636,0,2,82.59337419,10256.5871,19.21293409,137738.3228
72_Restaurantes,1108284.825,19,0.581566712,145056.0024,557519.7309,0,1,86.41018754,12164.50766,11.27028292,177190.3656
72_Restaurantes,817180.105,1,0.194153165,76385.93486,519188.21,0,2,46.8870338,5720.114454,19.79907982,102375.4455
81_Servicios,185121.6383,7,0.768351427,28141.45778,119983.6273,0,8,77.51980908,2752.033627,14.97300419,36333.74449
46_Comercio,1070586.562,21,0.841445367,337804.5686,650311.6035,0,8,75.42013952,13123.03049,17.99728155,427946.2995
46_Comercio,568987.7477,10,0.712483855,147235.5009,313787.505,0,10,43.0254447,8874.497381,8.873157561,171310.6634
72_Restaurantes,1030251.684,6,0.168623602,181534.2512,546242.8101,0,3,80.4565443,16690.60684,16.74167724,238084.1356
81_Servicios,367799.0789,16,0.890867515,22838.96577,242256.1639,0,9,89.21267064,776.9206411,13.46820468,27291.57106
72_Restaurantes,1435305.193,23,0.637468115,106996.6349,893382.6171,0,10,55.22266556,6124.122736,19.98765007,141379.1218
72_Restaurantes,886089.9004,23,0.407595979,116249.5055,445065.6604,0,9,75.16689994,3161.334345,24.65599691,158487.5171
72_Restaurantes,1058837.663,5,0.353281461,68658.37524,601497.2459,0,3,65.62979479,3648.375886,22.36465938,93136.38679
72_Restaurantes,541661.7817,20,0.360661464,234860.409,313455.4645,1,3,87.77485203,10081.88653,16.43862913,293128.6227
46_Comercio,1247388.393,19,0.549585073,183811.2082,798822.4625,0,9,61.74651487,4218.370002,15.91945612,223630.3068
72_Restaurantes,1661886.701,6,0.681112897,76116.54194,1196165.789,0,3,64.93538418,6908.907278,13.64382456,96143.03644
81_Servicios,400649.0163,24,0.809133084,21715.26017,284827.0152,0,5,81.368728,1332.620622,9.526384655,25474.69857
72_Restaurantes,1556783.729,2,0.172698941,20467.94032,890508.9686,0,5,49.96035838,1838.184793,21.79111053,28521.21449
46_Comercio,545763.8869,16,0.488057588,84009.50675,323686.0263,1,2,58.95269598,5234.810033,15.58991454,105727.0779
81_Servicios,218018.5151,9,0.147982174,32414.64451,129821.1305,1,6,59.25540149,679.9359646,28.02691826,45981.88611
46_Comercio,639780.1696,25,0.783213067,142673.3226,404739.7283,1,5,64.39534425,11621.64276,6.765058693,165490.4944
46_Comercio,614436.9114,19,0.69189264,278008.7541,411163.4946,0,6,76.25251455,29373.44366,20.83625843,388286.5965
46_Comercio,1539949.979,20,0.758189189,72400.72686,879794.7454,1,6,69.07143005,3889.104599,14.41180691,89135.92951
46_Comercio,1142107.506,22,0.176037167,86535.86601,892575.24,0,4,65.39261531,7415.114158,12.10482311,106889.8016
81_Servicios,320447.3129,9,0.707414267,44239.93968,233537.0259,1,4,86.83103464,1504.147305,10.38782194,51046.73046
46_Comercio,438816.66,25,0.147378644,151186.3373,221858.3772,0,9,86.31755858,5005.937902,12.30970544,178118.0871
46_Comercio,686570.1584,5,0.49963933,142190.3196,396670.9253,0,9,50.9263752,10618.89733,12.56780328,174774.5368
72_Restaurantes,1714638.85,17,0.454550033,126934.6917,1232321.958,1,8,88.21959053,4265.925295,19.03754808,162051.1903
46_Comercio,460086.2628,7,0.438149548,143137.9995,290983.8102,1,10,54.20549408,9559.691336,12.49683007,174505.3247
81_Servicios,183856.4202,10,0.866550963,20458.90852,97892.82125,0,10,66.66677699,1407.002496,17.24423731,26422.22162
81_Servicios,335533.7887,16,0.323208445,43899.15716,240056.3054,1,9,91.33441859,3812.667067,13.96804697,55458.26004
81_Servicios,167915.0194,25,0.330184627,31742.48549,122326.0805,0,3,49.07714004,2107.372991,20.54195478,42600.92026
46_Comercio,705470.3949,10,0.368073947,317761.2574,506203.5009,0,1,63.48394534,27920.86355,18.4816247,424054.2328
72_Restaurantes,2004905.826,2,0.869168332,180510.6842,1537677.044,0,4,68.8585729,12390.49101,8.527007148,210883.2009
46_Comercio,440385.9146,20,0.461138403,205551.5713,279111.4555,0,10,63.6538731,9370.577342,11.76486968,243578.8873
81_Servicios,298393.6218,14,0.364661011,25079.67905,196330.2185,0,1,98.28752651,1126.962351,24.59270765,34753.45764
81_Servicios,290798.9196,18,0.462196841,54320.7412,219756.7154,0,8,59.10720895,5291.63769,12.44165972,68083.03892
46_Comercio,765865.8989,1,0.863517522,616469.8796,486310.668,1,10,54.33782323,59150.93976,16.88518464,812876.5209
72_Restaurantes,1636301.665,13,0.521014191,57679.33671,1039949.598,0,10,85.37813203,2942.294689,23.96140166,79724.8144
81_Servicios,357853.697,10,0.768018144,18071.9924,268198.7118,1,5,67.52387696,566.9488847,25.23249085,24929.19919
81_Servicios,83668.0615,14,0.598567703,15847.61036,61232.51119,0,8,59.868399,1029.131311,24.70768562,22414.95936
46_Comercio,386704.081,16,0.234322557,116975.5179,289182.7859,0,10,80.21219089,6121.329927,8.751686993,134903.1492
81_Servicios,165331.4078,20,0.347076205,12400.03648,99891.23175,0,8,77.77133932,466.8472277,26.6311178,17537.2492
